tf_adjusted_match_prob,match_probability,source_dataset_l,unique_id_l,source_dataset_r,unique_id_r,name_l,name_r,gamma_name,address_l,address_r,gamma_address,city_l,city_r,gamma_city,state_l,state_r,gamma_state,match_key
0.742173561,0.742173561,ndar,5187,ndar,6979,neonatal perinatal medicine,newport harbor pth med group,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5187,ndar,6798,neonatal perinatal medicine,david b stanton md assocs a med grp,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5187,ndar,6363,neonatal perinatal medicine,orange county heart institute,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5187,ndar,6325,neonatal perinatal medicine,breast care ctr of orange,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5187,ndar,5676,neonatal perinatal medicine,women's healthcare physicians,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5194,ndar,9114,southwest infectious diseases,mack eye center,0,1555 Barrington Rd,1585 Barrington Rd,1,Hoffman Estates,Hoffman Estates,1,IL,IL,1,1
0.742173561,0.742173561,ndar,5305,ndar,9190,genetics center,"stanton, david",0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5305,ndar,7767,genetics center,national ambulatory hernia ins,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5305,ndar,7591,genetics center,pavilion fmly phys med grp,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5305,ndar,7416,genetics center,pavilion neurology med group,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5305,ndar,6979,genetics center,newport harbor pth med group,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5305,ndar,6798,genetics center,david b stanton md assocs a med grp,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5305,ndar,6363,genetics center,orange county heart institute,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5305,ndar,6325,genetics center,breast care ctr of orange,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5305,ndar,5676,genetics center,women's healthcare physicians,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5370,ndar,9190,sidney j weiss md,"stanton, david",0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5370,ndar,7767,sidney j weiss md,national ambulatory hernia ins,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5370,ndar,7591,sidney j weiss md,pavilion fmly phys med grp,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5370,ndar,7416,sidney j weiss md,pavilion neurology med group,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5370,ndar,6979,sidney j weiss md,newport harbor pth med group,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5370,ndar,6798,sidney j weiss md,david b stanton md assocs a med grp,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5370,ndar,6363,sidney j weiss md,orange county heart institute,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5370,ndar,6325,sidney j weiss md,breast care ctr of orange,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5370,ndar,5676,sidney j weiss md,women's healthcare physicians,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5676,ndar,8361,women's healthcare physicians,hawthorne radiology assoc,0,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5676,ndar,7349,women's healthcare physicians,newport harbor pth med group,0,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5676,ndar,6880,women's healthcare physicians,regents university of cal/irvine,0,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,5676,ndar,6410,women's healthcare physicians,allied anesthesia medical group,0,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6245,ndar,9114,neopath,mack eye center,0,1555 Barrington Rd,1585 Barrington Rd,1,Hoffman Estates,Hoffman Estates,1,IL,IL,1,1
0.742173561,0.742173561,ndar,6325,ndar,8361,breast care ctr of orange,hawthorne radiology assoc,0,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6325,ndar,7349,breast care ctr of orange,newport harbor pth med group,0,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6325,ndar,6880,breast care ctr of orange,regents university of cal/irvine,0,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6325,ndar,6410,breast care ctr of orange,allied anesthesia medical group,0,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6363,ndar,8361,orange county heart institute,hawthorne radiology assoc,0,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6363,ndar,7349,orange county heart institute,newport harbor pth med group,0,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6363,ndar,6880,orange county heart institute,regents university of cal/irvine,0,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6363,ndar,6410,orange county heart institute,allied anesthesia medical group,0,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6410,ndar,9190,allied anesthesia medical group,"stanton, david",0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6410,ndar,7767,allied anesthesia medical group,national ambulatory hernia ins,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6410,ndar,7591,allied anesthesia medical group,pavilion fmly phys med grp,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6410,ndar,7416,allied anesthesia medical group,pavilion neurology med group,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6410,ndar,6979,allied anesthesia medical group,newport harbor pth med group,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6410,ndar,6798,allied anesthesia medical group,david b stanton md assocs a med grp,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6498,ndar,9114,midwest glaucoma center,mack eye center,0,1555 Barrington Rd,1585 Barrington Rd,1,Hoffman Estates,Hoffman Estates,1,IL,IL,1,1
1.62E-08,4.30E-07,ndar,6563,ndar,9004,franciscan medical group,franciscan medical group,2,11311 Bridgeport Way SW,11307 Bridgeport Way SW,1,Lakewood,Lakewood,1,WA,WA,1,1
0.742173561,0.742173561,ndar,6783,ndar,9114,illinois cancer specialists,mack eye center,0,1555 Barrington Rd,1585 Barrington Rd,1,Hoffman Estates,Hoffman Estates,1,IL,IL,1,1
0.742173561,0.742173561,ndar,6798,ndar,8361,david b stanton md assocs a med grp,hawthorne radiology assoc,0,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6798,ndar,7349,david b stanton md assocs a med grp,newport harbor pth med group,0,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6798,ndar,6880,david b stanton md assocs a med grp,regents university of cal/irvine,0,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6880,ndar,9190,regents university of cal/irvine,"stanton, david",0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6880,ndar,7767,regents university of cal/irvine,national ambulatory hernia ins,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6880,ndar,7591,regents university of cal/irvine,pavilion fmly phys med grp,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6880,ndar,7416,regents university of cal/irvine,pavilion neurology med group,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6880,ndar,6979,regents university of cal/irvine,newport harbor pth med group,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,6979,ndar,8361,newport harbor pth med group,hawthorne radiology assoc,0,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
1.62E-08,4.30E-07,ndar,6979,ndar,7349,newport harbor pth med group,newport harbor pth med group,2,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,7083,ndar,7954,midwest ear institute,st vincent hospital and health care cent,0,8240 Naab Rd,8220 Naab Rd,1,Indianapolis,Indianapolis,1,IN,IN,1,1
0,0,ndar,7129,ndar,8463,primecare community health,aurora medical group,0,1127 N Oakley Blvd,4061 Old Peshtigo Rd,0,Chicago,Marinette,0,IL,WI,0,1
0.742173561,0.742173561,ndar,7349,ndar,9190,newport harbor pth med group,"stanton, david",0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,7349,ndar,7767,newport harbor pth med group,national ambulatory hernia ins,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,7349,ndar,7591,newport harbor pth med group,pavilion fmly phys med grp,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,7349,ndar,7416,newport harbor pth med group,pavilion neurology med group,0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,7416,ndar,8361,pavilion neurology med group,hawthorne radiology assoc,0,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,7591,ndar,8361,pavilion fmly phys med grp,hawthorne radiology assoc,0,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,7767,ndar,8361,national ambulatory hernia ins,hawthorne radiology assoc,0,1140 W La Veta Ave,1201 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.742173561,0.742173561,ndar,8115,ndar,9114,uropartners,mack eye center,0,1555 Barrington Rd,1585 Barrington Rd,1,Hoffman Estates,Hoffman Estates,1,IL,IL,1,1
0.742173561,0.742173561,ndar,8361,ndar,9190,hawthorne radiology assoc,"stanton, david",0,1201 W La Veta Ave,1140 W La Veta Ave,1,Orange,Orange,1,CA,CA,1,1
0.996907875,0.996341234,dnb,17,dnb,919,tenet healthcare corporation,quest diagnostics incorporated,0,1041 E Yorba Linda Blvd,1041 E Yorba Linda Blvd,2,Placentia,Placentia,1,CA,CA,1,0
0.996907875,0.996341234,dnb,18,dnb,4309,cardinal health inc,quest diagnostics incorporated,0,2925 Sycamore Dr,2925 Sycamore Dr,2,Simi Valley,Simi Valley,1,CA,CA,1,0
7.69E-07,4.30E-07,dnb,20,dnb,2072,advocate aurora health inc,advocate aurora health inc,2,960 N 12th St,950 N 12th St,1,Milwaukee,Milwaukee,1,WI,WI,1,0
0.996907875,0.996341234,dnb,29,dnb,4158,quest diagnostics incorporated,tenet healthcare corporation,0,1919 State St,1919 State St,2,New Albany,New Albany,1,IN,IN,1,0
0.999997169,0.999889079,dnb,106,dnb,637,advocate aurora health inc,aurora advocate health inc,1,1870 W Winchester Rd,1870 W Winchester Rd,2,Libertyville,Libertyville,1,IL,IL,1,0
0.996907875,0.996341234,dnb,113,dnb,79,quest diagnostics incorporated,tenet healthcare corporation,0,67 Union St,67 Union St,2,Natick,Natick,1,MA,MA,1,0
0.997068589,0.996341234,dnb,131,dnb,559,ascension health alliance,quest diagnostics incorporated,0,150 Gilbreath Dr,150 Gilbreath Dr,2,Oneonta,Oneonta,1,AL,AL,1,0
0.996907875,0.996341234,dnb,141,dnb,2885,quest diagnostics incorporated,cardinal health inc,0,1810 Murchison Dr,1810 Murchison Dr,2,El Paso,El Paso,1,TX,TX,1,0
0.996907875,0.996341234,dnb,142,dnb,1471,advocate aurora health inc,ascension health alliance,0,11824 Southwest Hwy,11824 Southwest Hwy,2,Palos Heights,Palos Heights,1,IL,IL,1,0
0.996907875,0.996341234,dnb,144,dnb,1956,baylor scott white health,tenet healthcare corporation,0,6800 Scenic Dr,6800 Scenic Dr,2,Rowlett,Rowlett,1,TX,TX,1,0
0.996907875,0.996341234,dnb,159,dnb,2609,advocate aurora health inc,quest diagnostics incorporated,0,534 Chestnut St,534 Chestnut St,2,Hinsdale,Hinsdale,1,IL,IL,1,0
6.25E-07,4.07E-05,dnb,173,dnb,3313,quest diagnostics incorporated,quest diagnostics incorporated,2,8135 Painter Ave,8135 Painter Ave,2,Whittier,Whittier,1,CA,CA,1,0
0.996907875,0.996341234,dnb,179,dnb,4452,advocate aurora health inc,ascension health alliance,0,2800 N Sheridan Rd,2800 N Sheridan Rd,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,dnb,200,dnb,3830,quest diagnostics incorporated,tenet healthcare corporation,0,17070 Red Oak Dr,17070 Red Oak Dr,2,Houston,Houston,1,TX,TX,1,0
0.996907875,0.996341234,dnb,201,dnb,2600,ascension health alliance,quest diagnostics incorporated,0,1096 S Belsay Rd,1096 S Belsay Rd,2,Burton,Burton,1,MI,MI,1,0
0.996907875,0.996341234,dnb,222,dnb,4106,baylor scott white health,tenet healthcare corporation,0,3920 Worth St,3920 Worth St,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,dnb,252,dnb,2847,baylor scott white health,tenet healthcare corporation,0,9440 Poppy Dr,9440 Poppy Dr,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,dnb,312,dnb,5187,quest diagnostics incorporated,tenet healthcare corporation,0,5750 Downey Ave,5750 Downey Ave,2,Lakewood,Lakewood,1,CA,CA,1,0
0.996907875,0.996341234,dnb,377,dnb,5112,quest diagnostics incorporated,tenet healthcare corporation,0,18111 Brookhurst St,18111 Brookhurst St,2,Fountain Valley,Fountain Valley,1,CA,CA,1,0
0.996907875,0.996341234,dnb,382,dnb,4817,tenet healthcare corporation,cardinal health inc,0,5405 Okeechobee Blvd,5405 Okeechobee Blvd,2,West Palm Beach,West Palm Beach,1,FL,FL,1,0
3.59E-12,2.01E-12,dnb,388,dnb,638,advocate aurora health inc,advocate aurora health inc,2,2801 W Kinnickinnic River Pkwy,2900 W Oklahoma Ave,0,Milwaukee,Milwaukee,1,WI,WI,1,0
9.35E-07,4.07E-05,dnb,476,dnb,912,advocate aurora health inc,advocate aurora health inc,2,836 W Wellington Ave,836 W Wellington Ave,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,dnb,489,dnb,824,sutter health,quest diagnostics incorporated,0,1020 29th St,1020 29th St,2,Sacramento,Sacramento,1,CA,CA,1,0
0.996907875,0.996341234,dnb,724,dnb,899,tenet healthcare corporation,baylor scott white health,0,231 S Collins Rd,231 S Collins Rd,2,Sunnyvale,Sunnyvale,1,TX,TX,1,0
0.996907875,0.996341234,dnb,1009,dnb,549,tenet healthcare corporation,quest diagnostics incorporated,0,7100 W 20th Ave,7100 W 20th Ave,2,Hialeah,Hialeah,1,FL,FL,1,0
2.56E-11,4.07E-05,dnb,1014,dnb,5048,banner health,banner health,2,1990 59th Ave,1990 59th Ave,2,Greeley,Greeley,1,CO,CO,1,0
0.996907875,0.996341234,dnb,1022,dnb,1769,quest diagnostics incorporated,tenet healthcare corporation,0,7251 University Blvd,7251 University Blvd,2,Winter Park,Winter Park,1,FL,FL,1,0
2.56E-11,4.07E-05,dnb,1023,dnb,4945,quest diagnostics incorporated,quest diagnostics incorporated,2,320 Prather Ave,320 Prather Ave,2,Jamestown,Jamestown,1,NY,NY,1,0
0.996907875,0.996341234,dnb,1088,dnb,392,tenet healthcare corporation,quest diagnostics incorporated,0,200 Herlong Ave S,200 Herlong Ave S,2,Rock Hill,Rock Hill,1,SC,SC,1,0
0.996907875,0.996341234,dnb,1181,dnb,5161,cardinal health inc,quest diagnostics incorporated,0,210 25th Ave N,210 25th Ave N,2,Nashville,Nashville,1,TN,TN,1,0
0.996907875,0.996341234,dnb,1196,dnb,488,ascension health alliance,advocate aurora health inc,0,1435 N Randall Rd,1435 N Randall Rd,2,Elgin,Elgin,1,IL,IL,1,0
0.996907875,0.996341234,dnb,1218,dnb,4923,quest diagnostics incorporated,tenet healthcare corporation,0,6101 Webb Rd,6101 Webb Rd,2,Tampa,Tampa,1,FL,FL,1,0
2.56E-11,4.07E-05,dnb,1251,dnb,3041,tenet healthcare corporation,tenet healthcare corporation,2,4848 NE Stallings Dr,4848 NE Stallings Dr,2,Nacogdoches,Nacogdoches,1,TX,TX,1,0
0.996907875,0.996341234,dnb,1349,dnb,4233,quest diagnostics incorporated,advocate aurora health inc,0,1255 Milwaukee Ave,1255 Milwaukee Ave,2,Glenview,Glenview,1,IL,IL,1,0
2.56E-11,4.07E-05,dnb,1375,dnb,1698,quest diagnostics incorporated,quest diagnostics incorporated,2,10011 S Centennial Pkwy,10011 S Centennial Pkwy,2,Sandy,Sandy,1,UT,UT,1,0
0.996907875,0.996341234,dnb,1376,dnb,3755,tenet healthcare corporation,cardinal health inc,0,301 Oxford Valley Rd,301 Oxford Valley Rd,2,Morrisville,Morrisville,1,PA,PA,1,0
0.996907875,0.996341234,dnb,1408,dnb,198,tenet healthcare corporation,ascension health alliance,0,27209 Lahser Rd,27209 Lahser Rd,2,Southfield,Southfield,1,MI,MI,1,0
0.996907875,0.996341234,dnb,1464,dnb,3697,quest diagnostics incorporated,ascension health alliance,0,4900 N Cumberland Ave,4900 N Cumberland Ave,2,Harwood Heights,Harwood Heights,1,IL,IL,1,0
0.996907875,0.996341234,dnb,1470,dnb,4282,quest diagnostics incorporated,ascension health alliance,0,800 Biesterfield Rd,800 Biesterfield Rd,2,Elk Grove Village,Elk Grove Village,1,IL,IL,1,0
0.996907875,0.996341234,dnb,1529,dnb,615,quest diagnostics incorporated,advocate aurora health inc,0,1170 E Belvidere Rd,1170 E Belvidere Rd,2,Grayslake,Grayslake,1,IL,IL,1,0
0,0,dnb,1555,dnb,3327,quest diagnostics incorporated,banner health,0,223 Shoemaker Rd,500 Main St,0,Pottstown,Fort Morgan,0,PA,CO,0,0
0.996907875,0.996341234,dnb,1643,dnb,480,ascension health alliance,advocate aurora health inc,0,800 Biesterfield Rd,800 Biesterfield Rd,2,Elk Grove Village,Elk Grove Village,1,IL,IL,1,0
0.996907875,0.996341234,dnb,1681,dnb,2034,quest diagnostics incorporated,ascension health alliance,0,201 Hospital Rd,201 Hospital Rd,2,Eagle River,Eagle River,1,WI,WI,1,0
0.996907875,0.996341234,dnb,1696,dnb,778,quest diagnostics incorporated,baylor scott white health,0,4323 N Josey Ln,4323 N Josey Ln,2,Carrollton,Carrollton,1,TX,TX,1,0
0.996907875,0.996341234,dnb,1706,dnb,5275,quest diagnostics incorporated,tenet healthcare corporation,0,1050 Linden Ave,1050 Linden Ave,2,Long Beach,Long Beach,1,CA,CA,1,0
0.996983825,0.996341234,dnb,1715,dnb,750,ascension health alliance,quest diagnostics incorporated,0,2001 W 86th St,2001 W 86th St,2,Indianapolis,Indianapolis,1,IN,IN,1,0
0.996907875,0.996341234,dnb,1729,dnb,4513,quest diagnostics incorporated,sutter health,0,1401 Spanos Ct,1401 Spanos Ct,2,Modesto,Modesto,1,CA,CA,1,0
0.996907875,0.996341234,dnb,1749,dnb,4467,quest diagnostics incorporated,baylor scott white health,0,3900 Junius St,3900 Junius St,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,dnb,1816,dnb,4938,quest diagnostics incorporated,ascension health alliance,0,19251 Mack Ave,19251 Mack Ave,2,Grosse Pointe,Grosse Pointe,1,MI,MI,1,0
0.996907875,0.996341234,dnb,1825,dnb,4151,ascension health alliance,advocate aurora health inc,0,300 Read St,300 Read St,2,Lockport,Lockport,1,IL,IL,1,0
0.996907875,0.996341234,dnb,1850,dnb,2093,quest diagnostics incorporated,tenet healthcare corporation,0,1541 Florida Ave,1541 Florida Ave,2,Modesto,Modesto,1,CA,CA,1,0
0.996907875,0.996341234,dnb,1852,dnb,3717,quest diagnostics incorporated,tenet healthcare corporation,0,9397 Crown Crest Blvd,9397 Crown Crest Blvd,2,Parker,Parker,1,CO,CO,1,0
0.996907875,0.996341234,dnb,1880,dnb,5221,quest diagnostics incorporated,tenet healthcare corporation,0,2080 Century Park E,2080 Century Park E,2,Los Angeles,Los Angeles,1,CA,CA,1,0
0.996907875,0.996341234,dnb,1891,dnb,4004,baylor scott white health,quest diagnostics incorporated,0,3600 Gaston Ave,3600 Gaston Ave,2,Dallas,Dallas,1,TX,TX,1,0
0.996907875,0.996341234,dnb,1942,dnb,2746,sutter health,quest diagnostics incorporated,0,2581 Samaritan Dr,2581 Samaritan Dr,2,San Jose,San Jose,1,CA,CA,1,0
0.996907875,0.996341234,dnb,1950,dnb,3432,banner health,quest diagnostics incorporated,0,2081 W Frye Rd,2081 W Frye Rd,2,Chandler,Chandler,1,AZ,AZ,1,0
